Experiment;ID;Sex;Age_Days;ConContext;Identity_change;Location_change;ConSoc;ConOut;Condition;ObjectPos;ObjectPosAct;TrialRun;TrialCon;LTScreenOut;LTObjectOut;FirstLookDurationObjectOut;FirstLookDurationScreen;TotalLTScreenAct;TotalLTObjectAct;TotalLTActorAct;TotalLTFaceAct;TotalLTObjectOut;OutcomeDuration;trial_valid;trial_LOB_Act;Actor;Object
2;27;F;280;0;0;1;NCOM;LOCATION;6;0;1;3;1;8310;5862;699;4980;13924;0;13691;13691;6328;15137;1;0;D2;OBJ-15
2;27;F;280;0;1;0;NCOM;IDENTITY;5;1;1;4;1;11258;9943;1499;3114;13910;1282;12411;12411;9943;15152;1;1;D2;OBJ-11
2;27;F;280;1;0;0;COM;NO;1;1;0;5;1;6529;6179;1049;6679;13342;449;8495;8495;6679;15138;1;1;D1;OBJ-14
2;27;F;280;1;0;1;COM;LOCATION;3;0;0;6;1;7861;5463;833;3231;13758;1500;12258;12091;6818;15112;1;1;D2;OBJ-8
2;27;F;280;0;0;1;NCOM;LOCATION;6;1;0;7;2;4549;3532;1399;1399;13976;0;12826;12826;4415;15123;1;0;D2;OBJ-16
2;27;F;280;1;1;0;COM;IDENTITY;2;1;1;8;2;8647;4617;4617;8647;13540;1916;11624;11624;4617;15144;1;1;D1;OBJ-9
2;27;F;280;1;0;1;COM;LOCATION;3;1;1;9;2;10308;2931;2965;2965;6031;516;5082;4682;10142;15142;1;1;D2;OBJ-7
2;27;F;280;0;1;0;NCOM;IDENTITY;5;0;0;10;2;7144;882;900;1898;14274;1083;13191;12624;6879;15154;1;1;D2;OBJ-12
2;27;F;280;1;0;0;COM;NO;1;0;1;11;2;5098;633;633;2599;10229;0;8330;8330;2116;15090;1;0;D1;OBJ-13
2;27;F;280;0;0;0;NCOM;NO;4;0;0;12;2;12699;11617;1016;3431;7628;3897;3548;3348;11617;15131;1;1;D1;OBJ-6
2;29;F;293;1;0;0;COM;NO;1;0;0;1;1;8712;6730;967;2882;12891;1714;11177;10977;6730;15140;1;1;D1;OBJ-2
2;29;F;293;0;1;0;NCOM;IDENTITY;5;0;0;2;1;8628;6129;1032;1299;14138;1731;12407;12407;6129;15148;1;1;D2;OBJ-16
2;29;F;293;1;0;1;COM;LOCATION;3;0;1;3;1;2931;2498;1765;1765;13924;0;11692;11692;5595;15120;1;0;D1;OBJ-5
2;29;F;293;0;0;1;NCOM;LOCATION;6;1;0;4;1;2180;1814;750;1999;14105;0;13439;13439;3929;15152;1;0;D2;OBJ-8
2;29;F;293;0;0;0;NCOM;NO;4;1;1;5;1;7062;5996;3015;3248;14442;0;14442;14242;6779;15142;1;0;D2;OBJ-3
2;29;F;293;1;1;0;COM;IDENTITY;2;1;1;6;1;3315;2882;1982;1982;13474;1482;11992;11992;4564;15114;1;1;D1;OBJ-13
2;29;F;293;1;0;1;COM;LOCATION;3;1;0;7;2;2282;2282;2349;2349;12693;0;10244;10244;5130;15127;1;0;D1;OBJ-6
2;29;F;293;0;0;0;NCOM;NO;4;0;0;8;2;6427;3197;2315;2848;13991;766;13225;12109;5328;15130;1;1;D2;OBJ-4
2;29;F;293;1;1;0;COM;IDENTITY;2;0;0;9;2;4496;3897;3265;3581;13390;2148;11059;11059;6294;15157;1;1;D1;OBJ-14
2;29;F;293;0;0;1;NCOM;LOCATION;6;0;1;10;2;2249;1599;1200;2432;11159;0;10892;10892;3947;15137;1;0;D2;OBJ-7
2;29;F;293;0;1;0;NCOM;IDENTITY;5;1;1;11;2;8812;6113;2265;4247;13291;0;13291;13108;8062;15151;1;0;D2;OBJ-15
2;29;F;293;1;0;0;COM;NO;1;1;1;12;2;2282;1832;1849;2348;14141;450;13691;13691;2725;15150;1;1;D1;OBJ-1
2;30;F;286;0;0;0;NCOM;NO;4;1;0;1;1;3379;2979;1466;1466;12376;0;10194;10194;4958;15119;1;0;D1;OBJ-10
2;30;F;286;0;0;1;NCOM;LOCATION;6;1;1;2;1;3515;3315;1715;1715;12241;4312;7929;7929;4714;15117;1;1;D2;OBJ-7
2;30;F;286;1;1;0;COM;IDENTITY;2;0;0;3;1;11741;11108;6745;8861;13990;6145;7512;7512;11108;15147;1;1;D1;OBJ-2
2;30;F;286;1;0;0;COM;NO;1;0;0;4;1;2699;2432;1066;2915;13241;5347;7894;7894;6135;15145;1;1;D2;OBJ-4
2;30;F;286;1;0;1;COM;LOCATION;3;1;1;5;1;3697;3231;1399;1399;12941;2947;9994;9994;3648;15139;1;1;D1;OBJ-5
2;30;F;286;0;1;0;NCOM;IDENTITY;5;0;1;6;1;1316;1116;599;866;13692;0;9446;9446;1915;10749;1;0;D2;OBJ-11
2;30;F;286;1;1;0;COM;IDENTITY;2;1;1;7;2;4696;1083;1099;1099;12372;1932;10157;9774;3764;15157;1;1;D1;OBJ-1
2;30;F;286;0;0;1;NCOM;LOCATION;6;0;0;8;2;2298;1499;1516;2415;13311;5664;7647;7647;4817;15143;1;1;D2;OBJ-8
2;30;F;286;0;1;0;NCOM;IDENTITY;5;1;0;9;2;3746;3563;2931;2931;8910;0;4796;3980;3563;12475;1;0;D2;OBJ-12
2;30;F;286;1;0;1;COM;LOCATION;3;0;0;10;2;2931;2931;2948;2948;12891;4964;7927;7927;8400;15163;1;1;D1;OBJ-6
2;30;F;286;0;0;0;NCOM;NO;4;0;1;11;2;4663;4663;1816;1816;7509;0;4878;4811;9759;15116;1;0;D1;OBJ-9
2;30;F;286;1;0;0;COM;NO;1;1;1;12;2;2231;1598;1000;1000;7128;3647;2282;2065;2481;15146;1;1;D2;OBJ-3
2;31;M;297;0;0;0;NCOM;NO;4;1;1;1;1;9744;4513;333;4180;13460;0;13010;11960;4779;15162;1;0;D1;OBJ-1
2;31;M;297;1;0;1;COM;LOCATION;3;0;1;2;1;4364;1749;816;1266;13476;0;13409;11942;4955;15134;1;0;D2;OBJ-7
2;31;M;297;0;1;0;NCOM;IDENTITY;5;0;0;3;1;11357;10158;1532;1999;13874;0;13707;13524;10158;15156;1;0;D2;OBJ-16
2;31;M;297;0;0;1;NCOM;LOCATION;6;1;0;4;1;4762;999;1033;1832;13442;0;11393;10344;3002;15127;1;0;D1;OBJ-6
2;31;M;297;1;0;0;COM;NO;1;1;1;5;1;9673;2149;600;1366;13392;1532;11693;10444;6208;15085;1;1;D1;OBJ-13
2;31;M;297;1;1;0;COM;IDENTITY;2;0;0;6;1;4281;3016;733;2682;13840;0;13840;12890;3799;15147;1;0;D2;OBJ-4
2;31;M;297;1;1;0;COM;IDENTITY;2;1;1;7;2;4247;2533;2815;3164;13410;283;11711;11161;6178;15163;1;1;D2;OBJ-3
2;31;M;297;0;0;1;NCOM;LOCATION;6;0;1;8;2;5080;1633;1633;1116;14055;0;12839;10658;5338;15114;1;0;D1;OBJ-5
2;31;M;297;1;0;0;COM;NO;1;0;0;9;2;2515;2365;2182;666;13757;0;13657;12891;3964;15162;1;0;D1;OBJ-14
2;31;M;297;0;1;0;NCOM;IDENTITY;5;1;1;10;2;1632;1499;1082;1082;13558;0;13558;12193;6114;15122;1;0;D2;OBJ-15
2;31;M;297;0;0;0;NCOM;NO;4;0;0;11;2;5795;5246;1582;2065;13142;4981;8161;7928;5246;15147;1;1;D1;OBJ-2
2;31;M;297;1;0;1;COM;LOCATION;3;1;0;12;2;1799;1199;1466;2166;13110;0;12510;11894;4832;15159;1;0;D2;OBJ-8
2;32;M;291;1;0;1;COM;LOCATION;3;0;1;1;1;10219;8653;766;766;14091;0;14091;14091;8653;15166;1;0;D1;OBJ-9
2;32;M;291;0;0;0;NCOM;NO;4;1;1;2;1;3647;616;616;3914;10775;0;10775;10542;4829;15167;1;0;D2;OBJ-3
2;32;M;291;1;0;0;COM;NO;1;0;0;3;1;5130;4680;716;716;13657;284;13006;13006;6128;15148;1;1;D2;OBJ-8
2;32;M;291;1;1;0;COM;IDENTITY;2;1;1;4;1;11159;9244;1032;3747;14439;766;13673;13673;9244;15123;1;1;D1;OBJ-5
2;32;M;291;0;1;0;NCOM;IDENTITY;5;1;0;5;1;3031;2414;1183;1183;13657;0;13024;13024;2414;13634;1;0;D2;OBJ-12
2;32;M;291;0;0;1;NCOM;LOCATION;6;0;0;6;1;1732;1732;1749;1749;14240;0;14240;14240;2448;15122;1;0;D1;OBJ-2
2;32;M;291;1;1;0;COM;IDENTITY;2;0;0;7;2;1616;1616;1766;1766;9793;0;9793;9793;6726;15152;1;0;D1;OBJ-6
2;32;M;291;0;1;0;NCOM;IDENTITY;5;0;1;8;2;1199;783;799;1282;12393;0;10744;10477;1349;11774;1;0;D2;OBJ-11
2;32;M;291;0;0;1;NCOM;LOCATION;6;1;1;9;2;483;483;549;549;13141;0;13141;13141;1778;15152;1;0;D1;OBJ-1
2;32;M;291;1;0;0;COM;NO;1;1;1;10;2;2782;2449;766;2132;13707;999;12708;12708;2449;15149;1;1;D2;OBJ-7
2;32;M;291;0;0;0;NCOM;NO;4;0;0;11;2;866;866;866;866;11843;1848;9611;9611;2664;15122;1;1;D2;OBJ-4
2;32;M;291;1;0;1;COM;LOCATION;3;1;0;12;2;4630;4264;866;1183;13775;0;12992;12992;4264;15148;1;0;D1;OBJ-10
2;33;M;294;1;1;0;COM;IDENTITY;2;1;1;1;1;2116;1516;1516;2348;8262;283;7979;6163;3755;15113;1;1;D1;OBJ-5
2;33;M;294;1;0;0;COM;NO;1;0;0;2;1;1732;1482;782;2215;9394;0;9311;8296;1765;15164;1;0;D1;OBJ-10
2;33;M;294;0;0;1;NCOM;LOCATION;6;0;1;3;1;2032;1865;1466;2898;12441;0;12441;10425;2864;12938;1;0;D2;OBJ-15
2;33;M;294;0;0;0;NCOM;NO;4;1;1;4;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;15161;0;0;D2;OBJ-11
2;33;M;294;1;0;1;COM;LOCATION;3;1;0;5;1;1248;1082;1116;1332;8211;200;7645;6013;1082;10507;1;1;D1;OBJ-14
2;33;M;294;0;1;0;NCOM;IDENTITY;5;0;0;6;1;1615;1082;1133;1949;5961;0;5346;5346;2248;15143;1;0;D2;OBJ-8
2;33;M;294;0;0;1;NCOM;LOCATION;6;1;0;7;2;1449;1449;1465;1465;6562;0;6562;4747;2232;13478;1;0;D2;OBJ-16
2;33;M;294;1;0;0;COM;NO;1;1;1;8;2;3847;3747;1332;1332;7127;316;6645;6329;4197;13129;1;1;D1;OBJ-9
2;33;M;294;0;1;0;NCOM;IDENTITY;5;1;1;9;2;1049;1049;1066;1066;6046;0;6046;4463;1049;11827;1;0;D2;OBJ-7
2;33;M;294;0;0;0;NCOM;NO;4;0;0;10;2;2215;2148;2165;2282;10056;4363;5377;4378;2148;9184;1;1;D2;OBJ-12
2;33;M;294;1;0;1;COM;LOCATION;3;0;1;11;2;1982;1849;1349;1532;3847;0;3764;3581;3674;15115;1;0;D1;OBJ-13
2;33;M;294;1;1;0;COM;IDENTITY;2;0;0;12;2;4113;4113;2798;2798;10724;4696;5861;4546;4113;10362;1;1;D1;OBJ-6
2;34;F;303;0;1;0;NCOM;IDENTITY;5;0;0;1;1;949;949;333;333;13807;0;13624;13474;3429;15154;1;0;D1;OBJ-10
2;34;F;303;0;0;1;NCOM;LOCATION;6;1;0;2;1;716;583;600;783;13890;0;13673;13540;3693;15152;1;0;D2;OBJ-2
2;34;F;303;1;0;0;COM;NO;1;1;1;3;1;3315;2116;683;1382;13957;483;13174;13174;2699;15119;1;1;D2;OBJ-15
2;34;F;303;1;1;0;COM;IDENTITY;2;0;0;4;1;3913;3130;1832;2481;11042;433;10359;10359;3413;15136;1;1;D2;OBJ-12
2;34;F;303;0;0;0;NCOM;NO;4;1;1;5;1;3215;1566;999;1532;11412;350;11062;10562;3131;15098;1;1;D1;OBJ-13
2;34;F;303;1;0;1;COM;LOCATION;3;0;1;6;1;2381;2098;1515;1832;11559;0;10476;10293;4114;15143;1;0;D2;OBJ-3
2;34;F;303;0;1;0;NCOM;IDENTITY;5;1;1;7;2;6345;4146;1732;2099;11744;0;11744;11477;5862;15133;1;0;D1;OBJ-9
2;34;F;303;1;0;0;COM;NO;1;0;0;8;2;3248;2815;1599;1882;8480;0;8347;8347;2815;8170;1;0;D2;OBJ-16
2;34;F;303;0;0;1;NCOM;LOCATION;6;0;1;9;2;2431;1832;933;1249;12494;0;12494;12494;2348;15125;1;0;D1;OBJ-1
2;34;F;303;1;1;0;COM;IDENTITY;2;1;1;10;2;2566;2366;916;1249;11010;583;10427;10294;3302;15161;1;1;D2;OBJ-11
2;34;F;303;1;0;1;COM;LOCATION;3;1;0;11;2;1016;333;334;1083;9660;0;8744;8744;2582;15115;1;0;D2;OBJ-4
2;34;F;303;0;0;0;NCOM;NO;4;0;0;12;2;2498;2498;1599;1599;9913;0;9713;9563;2498;15145;1;0;D1;OBJ-14
2;35;F;285;0;0;0;NCOM;NO;4;0;0;1;1;3181;1699;866;1232;10792;1016;9776;9643;4381;15134;1;1;D1;OBJ-2
2;35;F;285;1;1;0;COM;IDENTITY;2;0;0;2;1;10777;10610;6628;6628;12308;0;12125;11925;10610;15135;1;0;D2;OBJ-16
2;35;F;285;1;0;1;COM;LOCATION;3;0;1;3;1;5444;5028;3264;3264;13344;0;11545;11545;5444;15122;1;0;D1;OBJ-5
2;35;F;285;0;1;0;NCOM;IDENTITY;5;1;0;4;1;3531;3531;3597;3597;7529;0;6013;6013;3531;8444;1;0;D2;OBJ-8
2;35;F;285;0;0;1;NCOM;LOCATION;6;1;1;5;1;3197;2931;2998;3347;7182;0;7182;7182;2931;8607;1;0;D2;OBJ-3
2;35;F;285;1;0;0;COM;NO;1;1;1;6;1;1466;1466;1466;1466;11776;683;10876;10776;3549;15104;1;1;D1;OBJ-13
2;35;F;285;1;0;1;COM;LOCATION;3;1;0;7;2;1815;1815;1832;1832;11427;0;9146;9146;1815;8166;1;0;D1;OBJ-6
2;35;F;285;0;0;1;NCOM;LOCATION;6;0;0;8;2;2832;2832;2399;2399;6662;532;6030;5880;2832;10619;1;1;D2;OBJ-4
2;35;F;285;1;0;0;COM;NO;1;0;0;9;2;2566;2066;1833;3281;8746;0;8496;8496;2066;7625;1;0;D1;OBJ-14
2;35;F;285;0;1;0;NCOM;IDENTITY;5;0;1;10;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;6810;0;0;D2;OBJ-7
2;35;F;285;1;1;0;COM;IDENTITY;2;1;1;11;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;13109;0;0;D2;OBJ-15
2;35;F;285;0;0;0;NCOM;NO;4;1;1;12;2;5596;5596;2348;5596;8013;0;7913;7913;5596;11248;1;0;D1;OBJ-1
2;36;M;288;0;1;0;NCOM;IDENTITY;5;1;0;1;1;6179;4296;900;2032;14123;0;14123;13207;5579;15139;1;0;D1;OBJ-10
2;36;M;288;1;0;0;COM;NO;1;1;1;2;1;3864;3864;1216;1216;14090;400;13690;13124;5896;15129;1;1;D2;OBJ-7
2;36;M;288;1;1;0;COM;IDENTITY;2;0;0;3;1;5397;5397;4580;4580;13757;0;13757;13557;5397;12071;1;0;D1;OBJ-2
2;36;M;288;0;0;0;NCOM;NO;4;0;0;4;1;1882;1449;783;1982;14074;1066;13008;12841;2464;15117;1;1;D2;OBJ-4
2;36;M;288;1;0;1;COM;LOCATION;3;1;1;5;1;1782;1499;1499;1883;10425;1016;9409;9409;4714;15118;1;1;D1;OBJ-5
2;36;M;288;0;0;1;NCOM;LOCATION;6;0;1;6;1;916;733;749;999;13325;0;12242;12242;1166;8928;1;0;D2;OBJ-11
2;36;M;288;1;1;0;COM;IDENTITY;2;1;1;7;2;1132;1132;1133;1133;13356;1399;11824;11641;3946;15135;1;1;D1;OBJ-1
2;36;M;288;1;0;0;COM;NO;1;0;0;8;2;683;683;699;699;10726;450;10276;8609;1749;15150;1;1;D2;OBJ-8
2;36;M;288;0;0;1;NCOM;LOCATION;6;1;0;9;2;1183;1183;1200;1200;12660;0;12560;12560;1183;8222;1;0;D2;OBJ-12
2;36;M;288;1;0;1;COM;LOCATION;3;0;0;10;2;816;816;816;816;13242;300;12359;12359;816;6657;1;1;D1;OBJ-6
2;36;M;288;0;1;0;NCOM;IDENTITY;5;0;1;11;2;2515;2265;2298;2598;13791;0;13641;13641;2265;9025;1;0;D1;OBJ-9
2;36;M;288;0;0;0;NCOM;NO;4;1;1;12;2;833;650;683;683;6943;1149;5611;5611;650;10171;1;1;D2;OBJ-3
2;37;F;295;0;0;0;NCOM;NO;4;0;0;1;1;7413;6947;3697;3964;13239;2031;10508;10508;7813;15146;1;1;D1;OBJ-2
2;37;F;295;0;0;1;NCOM;LOCATION;6;0;0;2;1;11608;11408;4980;9260;13757;2065;11692;11692;11408;15159;1;1;D2;OBJ-16
2;37;F;295;1;1;0;COM;IDENTITY;2;0;1;3;1;12653;12503;3981;3981;13491;0;12007;12007;12503;15167;1;0;D1;OBJ-5
2;37;F;295;1;0;0;COM;NO;1;1;0;4;1;6604;5139;1899;2232;13074;450;10260;10260;5139;15132;1;1;D2;OBJ-8
2;37;F;295;1;0;1;COM;LOCATION;3;1;1;5;1;8944;5764;1882;3563;14025;3081;10777;10777;6264;15134;1;1;D2;OBJ-3
2;37;F;295;0;1;0;NCOM;IDENTITY;5;1;1;6;1;2934;1383;1399;2348;13739;2148;11075;11075;1967;15093;1;1;D1;OBJ-13
2;37;F;295;1;1;0;COM;IDENTITY;2;1;0;7;2;3849;3466;2898;3314;11528;0;8547;7481;4332;15126;1;0;D1;OBJ-6
2;37;F;295;1;0;1;COM;LOCATION;3;0;0;8;2;3164;3164;3198;3198;11143;1466;9477;9011;3164;7937;1;1;D2;OBJ-4
2;37;F;295;0;1;0;NCOM;IDENTITY;5;0;0;9;2;9462;8929;4814;4814;11809;5246;6147;5847;9373;15150;1;1;D1;OBJ-14
2;37;F;295;1;0;0;COM;NO;1;0;1;10;2;4064;3131;2382;2732;11625;0;9744;9461;4630;15125;1;0;D2;OBJ-7
2;37;F;295;0;0;1;NCOM;LOCATION;6;1;1;11;2;9676;8311;2232;5246;12208;2382;9826;9826;8311;15160;1;1;D2;OBJ-15
2;37;F;295;0;0;0;NCOM;NO;4;1;1;12;2;3282;2782;2232;2765;11859;2049;9643;8045;2782;8520;1;1;D1;OBJ-1
2;38;M;283;0;0;1;NCOM;LOCATION;6;0;1;1;1;3817;2517;1816;2498;10759;0;10609;10459;3999;15152;1;0;D1;OBJ-9
2;38;M;283;1;1;0;COM;IDENTITY;2;1;1;2;1;3281;2714;1249;2415;14059;0;14059;13560;3630;15135;1;0;D2;OBJ-3
2;38;M;283;1;0;0;COM;NO;1;0;0;3;1;5163;1865;1082;2898;13556;417;12807;12807;2948;11398;1;1;D2;OBJ-8
2;38;M;283;0;0;0;NCOM;NO;4;1;1;4;1;5579;4213;1382;2382;14324;0;14324;14157;5647;15141;1;0;D1;OBJ-5
2;38;M;283;1;0;1;COM;LOCATION;3;1;0;5;1;3499;2582;1399;3831;14275;0;14275;14275;3049;15120;1;0;D2;OBJ-12
2;38;M;283;0;1;0;NCOM;IDENTITY;5;0;0;6;1;3747;766;533;533;14257;0;14257;14257;2331;15157;1;0;D1;OBJ-2
2;38;M;283;0;0;0;NCOM;NO;4;0;0;7;2;1315;832;866;866;13408;0;13258;13258;4497;15144;1;0;D1;OBJ-6
2;38;M;283;1;0;1;COM;LOCATION;3;0;1;8;2;900;333;333;900;12390;0;12390;12073;333;15142;1;0;D2;OBJ-11
2;38;M;283;0;1;0;NCOM;IDENTITY;5;1;1;9;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;15150;0;0;D1;OBJ-1
2;38;M;283;1;0;0;COM;NO;1;1;1;10;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;15118;0;0;D2;OBJ-7
2;38;M;283;1;1;0;COM;IDENTITY;2;0;0;11;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;15144;0;0;D2;OBJ-4
2;38;M;283;0;0;1;NCOM;LOCATION;6;1;0;12;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;15122;0;0;D1;OBJ-10
2;40;M;276;1;1;0;COM;IDENTITY;2;0;0;1;1;8644;5729;3181;3448;13972;949;13023;12890;7712;15145;1;1;D1;OBJ-10
2;40;M;276;0;0;1;NCOM;LOCATION;6;1;0;2;1;3065;2832;2864;3131;12945;0;11561;11394;6612;15130;1;0;D2;OBJ-2
2;40;M;276;1;0;1;COM;LOCATION;3;1;1;3;1;6529;4381;2331;2814;13091;1466;11175;11042;5546;15127;1;1;D2;OBJ-15
2;40;M;276;0;1;0;NCOM;IDENTITY;5;0;0;4;1;7195;5980;1416;3964;11840;1682;9842;9626;6913;15140;1;1;D2;OBJ-12
2;40;M;276;1;0;0;COM;NO;1;1;1;5;1;5697;4897;1365;1632;11876;0;11876;11876;6979;15111;1;0;D1;OBJ-13
2;40;M;276;0;0;0;NCOM;NO;4;0;1;6;1;2383;1850;866;2499;13410;0;13060;12494;5747;15137;1;0;D2;OBJ-3
2;40;M;276;1;1;0;COM;IDENTITY;2;1;1;7;2;1982;1649;450;1066;13756;0;13639;13639;4065;15155;1;0;D1;OBJ-9
2;40;M;276;1;0;1;COM;LOCATION;3;0;0;8;2;2648;783;783;2715;8145;1550;6445;6445;2465;15131;1;1;D2;OBJ-16
2;40;M;276;0;0;1;NCOM;LOCATION;6;0;1;9;2;1098;682;716;1165;11141;0;11141;11141;2797;15118;1;0;D1;OBJ-1
2;40;M;276;0;1;0;NCOM;IDENTITY;5;1;1;10;2;9962;8129;716;3781;8995;1433;7362;7079;8175;15136;1;1;D2;OBJ-11
2;40;M;276;0;0;0;NCOM;NO;4;1;0;11;2;3381;2032;450;1482;11206;0;8775;8775;3582;15124;1;0;D2;OBJ-4
2;40;M;276;1;0;0;COM;NO;1;0;0;12;2;9562;383;383;583;13555;0;13422;13422;8746;15148;1;0;D1;OBJ-14
